,human_genes,mouse_genes,mouse_read,mouse_inhuman,chick_genes,chick_read,chick_inhuman,mouse_CAPSON,macaque_genes,macaque_inchick,macaque_inhuman,macaque_inmouse
9205,SH3GLB2,Sh3glb2,True,True,SH3GLB2,True,True,SH3GLB2,SH3GLB2,,,
9206,SH3KBP1,Sh3kbp1,True,True,SH3KBP1,True,True,SH3KBP1,SH3KBP1,,,
9207,SH3PXD2A,Sh3pxd2a,True,True,SH3PXD2A,True,True,SH3PXD2A,SH3PXD2A,,,
9208,SH3PXD2B,Sh3pxd2b,True,True,SH3PXD2B,True,True,SH3PXD2B,SH3PXD2B,,,
9211,SH3RF3,Sh3rf3,True,True,SH3RF3,True,True,SH3RF3,SH3RF3,,,
9212,SH3TC1,Sh3tc1,True,True,SH3TC1,True,True,SH3TC1,SH3TC1,,,
9213,SH3YL1,Sh3yl1,True,True,SH3YL1,True,True,SH3YL1,SH3YL1,,,
9214,SHANK2,Shank2,True,True,SHANK2,True,True,SHANK2,SHANK2,,,
9215,SHARPIN,Sharpin,True,True,SHARPIN,True,True,SHARPIN,SHARPIN,,,
9216,SHC1,Shc1,True,True,SHC1,True,True,SHC1,SHC1,,,
9217,SHC3,Shc3,True,True,SHC3,True,True,SHC3,SHC3,,,
9218,SHCBP1,Shcbp1,True,True,SHCBP1,True,True,SHCBP1,SHCBP1,,,
9219,SHE,She,True,True,SHE,True,True,SHE,SHE,,,
9220,SHF,Shf,True,True,SHF,True,True,SHF,SHF,,,
9221,SHH,Shh,True,True,SHH,True,True,SHH,SHH,,,
9222,SHISA2,Shisa2,True,True,SHISA2,True,True,SHISA2,SHISA2,,,
9223,SHISA3,Shisa3,True,True,SHISA3,True,True,SHISA3,SHISA3,,,
9226,SHISA6,Shisa6,True,True,SHISA6,True,True,SHISA6,SHISA6,,,
9227,SHISA9,Shisa9,True,True,SHISA9,True,True,SHISA9,SHISA9,,,
9230,SHKBP1,Shkbp1,True,True,SHKBP1,True,True,SHKBP1,SHKBP1,,,
9233,SHMT1,Shmt1,True,True,SHMT1,True,True,SHMT1,SHMT1,,,
9234,SHOC2,Shoc2,True,True,SHOC2,True,True,SHOC2,SHOC2,,,
9235,SHOX2,Shox2,True,True,SHOX2,True,True,SHOX2,SHOX2,,,
9236,SHPRH,Shprh,True,True,SHPRH,True,True,SHPRH,SHPRH,,,
9237,SHQ1,Shq1,True,True,SHQ1,True,True,SHQ1,SHQ1,,,
9238,SHROOM2,Shroom2,True,True,SHROOM2,True,True,SHROOM2,SHROOM2,,,
9239,SHROOM3,Shroom3,True,True,SHROOM3,True,True,SHROOM3,SHROOM3,,,
9240,SHROOM4,Shroom4,True,True,SHROOM4,True,True,SHROOM4,SHROOM4,,,
9244,SIAH2,Siah2,True,True,SIAH2,True,True,SIAH2,SIAH2,,,
9245,SIAH3,Siah3,True,True,SIAH3,True,True,SIAH3,SIAH3,,,
9248,SIGMAR1,Sigmar1,True,True,SIGMAR1,True,True,SIGMAR1,SIGMAR1,,,
9249,SIK2,Sik2,True,True,SIK2,True,True,SIK2,SIK2,,,
9250,SIK3,Sik3,True,True,SIK3,True,True,SIK3,SIK3,,,
9251,SIKE1,Sike1,True,True,SIKE1,True,True,SIKE1,SIKE1,,,
9252,SIL1,Sil1,True,True,SIL1,True,True,SIL1,SIL1,,,
9253,SIM1,Sim1,True,True,SIM1,True,True,SIM1,SIM1,,,
9254,SIM2,Sim2,True,True,SIM2,True,True,SIM2,SIM2,,,
9255,SIMC1,Simc1,True,True,SIMC1,True,True,SIMC1,SIMC1,,,
9256,SIN3A,Sin3a,True,True,SIN3A,True,True,SIN3A,SIN3A,,,
9257,SIN3B,Sin3b,True,True,SIN3B,True,True,SIN3B,SIN3B,,,
9259,SIPA1,Sipa1,True,True,SIPA1,True,True,SIPA1,SIPA1,,,
9260,SIPA1L1,Sipa1l1,True,True,SIPA1L1,True,True,SIPA1L1,SIPA1L1,,,
9261,SIPA1L2,Sipa1l2,True,True,SIPA1L2,True,True,SIPA1L2,SIPA1L2,,,
9264,SIRT1,Sirt1,True,True,SIRT1,True,True,SIRT1,SIRT1,,,
9266,SIRT3,Sirt3,True,True,SIRT3,True,True,SIRT3,SIRT3,,,
9267,SIRT4,Sirt4,True,True,SIRT4,True,True,SIRT4,SIRT4,,,
9268,SIRT5,Sirt5,True,True,SIRT5,True,True,SIRT5,SIRT5,,,
9269,SIRT6,Sirt6,True,True,SIRT6,True,True,SIRT6,SIRT6,,,
9270,SIRT7,Sirt7,True,True,SIRT7,True,True,SIRT7,SIRT7,,,
9271,SIVA1,Siva1,True,True,SIVA1,True,True,SIVA1,SIVA1,,,
9272,SIX1,Six1,True,True,SIX1,True,True,SIX1,SIX1,,,
9273,SIX2,Six2,True,True,SIX2,True,True,SIX2,SIX2,,,
9274,SIX3,Six3,True,True,SIX3,True,True,SIX3,SIX3,,,
9275,SIX4,Six4,True,True,SIX4,True,True,SIX4,SIX4,,,
9276,SIX6,Six6,True,True,SIX6,True,True,SIX6,SIX6,,,
9279,SKAP1,Skap1,True,True,SKAP1,True,True,SKAP1,SKAP1,,,
9281,SKI,Ski,True,True,SKI,True,True,SKI,SKI,,,
9282,SKIL,Skil,True,True,SKIL,True,True,SKIL,SKIL,,,
9284,SKOR2,Skor2,True,True,SKOR2,True,True,SKOR2,SKOR2,,,
9285,SKP2,Skp2,True,True,SKP2,True,True,SKP2,SKP2,,,
9286,SLA,Sla,True,True,SLA,True,True,SLA,SLA,,,
9288,SLAIN2,Slain2,True,True,SLAIN2,True,True,SLAIN2,SLAIN2,,,
9289,SLAMF8,Slamf8,True,True,SLAMF8,False,True,SLAMF8,SLAMF8,,,
9290,SLBP,Slbp,True,True,SLBP,True,True,SLBP,SLBP,,,
9291,SLC10A2,Slc10a2,True,True,SLC10A2,True,True,SLC10A2,SLC10A2,,,
9292,SLC10A4,Slc10a4,True,True,SLC10A4,True,True,SLC10A4,SLC10A4,,,
9293,SLC10A7,Slc10a7,True,True,SLC10A7,True,True,SLC10A7,SLC10A7,,,
9294,SLC11A1,Slc11a1,True,True,SLC11A1,True,True,SLC11A1,SLC11A1,,,
9296,SLC12A1,Slc12a1,True,True,SLC12A1,True,True,SLC12A1,SLC12A1,,,
9298,SLC12A4,Slc12a4,True,True,SLC12A4,True,True,SLC12A4,SLC12A4,,,
9299,SLC12A5,Slc12a5,True,True,SLC12A5,True,True,SLC12A5,SLC12A5,,,
9300,SLC12A7,Slc12a7,True,True,SLC12A7,True,True,SLC12A7,SLC12A7,,,
9301,SLC13A1,Slc13a1,True,True,SLC13A1,True,True,SLC13A1,SLC13A1,,,
9302,SLC13A2,Slc13a2,True,True,SLC13A2,True,True,SLC13A2,SLC13A2,,,
9305,SLC13A5,Slc13a5,True,True,SLC13A5,True,True,SLC13A5,SLC13A5,,,
9306,SLC15A1,Slc15a1,True,True,SLC15A1,True,True,SLC15A1,SLC15A1,,,
9307,SLC15A2,Slc15a2,True,True,SLC15A2,True,True,SLC15A2,SLC15A2,,,
9308,SLC15A4,Slc15a4,True,True,SLC15A4,True,True,SLC15A4,SLC15A4,,,
9311,SLC16A10,Slc16a10,True,True,SLC16A10,True,True,SLC16A10,SLC16A10,,,
9312,SLC16A12,Slc16a12,True,True,SLC16A12,True,True,SLC16A12,SLC16A12,,,
9314,SLC16A2,Slc16a2,True,True,SLC16A2,True,True,SLC16A2,SLC16A2,,,
9315,SLC16A3,Slc16a3,True,True,SLC16A3,True,True,SLC16A3,SLC16A3,,,
9316,SLC16A4,Slc16a4,True,True,SLC16A4,True,True,SLC16A4,SLC16A4,,,
9317,SLC16A5,Slc16a5,True,True,SLC16A5,True,True,SLC16A5,SLC16A5,,,
9320,SLC16A8,Slc16a8,True,True,SLC16A8,True,True,SLC16A8,SLC16A8,,,
9321,SLC16A9,Slc16a9,True,True,SLC16A9,True,True,SLC16A9,SLC16A9,,,
9323,SLC17A6,Slc17a6,True,True,SLC17A6,True,True,SLC17A6,SLC17A6,,,
9324,SLC17A8,Slc17a8,True,True,SLC17A8,True,True,SLC17A8,SLC17A8,,,
9325,SLC17A9,Slc17a9,True,True,SLC17A9,True,True,SLC17A9,SLC17A9,,,
9326,SLC18A1,Slc18a1,True,True,SLC18A1,True,True,SLC18A1,SLC18A1,,,
9327,SLC18A2,Slc18a2,True,True,SLC18A2,True,True,SLC18A2,SLC18A2,,,
9328,SLC18A3,Slc18a3,True,True,SLC18A3,True,True,SLC18A3,SLC18A3,,,
9329,SLC18B1,Slc18b1,True,True,SLC18B1,True,True,SLC18B1,SLC18B1,,,
9330,SLC19A1,Slc19a1,True,True,SLC19A1,True,True,SLC19A1,SLC19A1,,,
9331,SLC19A2,Slc19a2,True,True,SLC19A2,True,True,SLC19A2,SLC19A2,,,
9332,SLC1A1,Slc1a1,True,True,SLC1A1,True,True,SLC1A1,SLC1A1,,,
9334,SLC1A3,Slc1a3,True,True,SLC1A3,True,True,SLC1A3,SLC1A3,,,
9337,SLC1A7,Slc1a7,True,True,SLC1A7,True,True,SLC1A7,SLC1A7,,,
9340,SLC22A15,Slc22a15,True,True,SLC22A15,True,True,SLC22A15,SLC22A15,,,
9341,SLC22A16,Slc22a16,True,True,SLC22A16,True,True,SLC22A16,SLC22A16,,,
9342,SLC22A18,Slc22a18,True,True,SLC22A18,True,True,SLC22A18,SLC22A18,,,
9343,SLC22A23,Slc22a23,True,True,SLC22A23,True,True,SLC22A23,SLC22A23,,,
9344,SLC22A3,Slc22a3,True,True,SLC22A3,True,True,SLC22A3,SLC22A3,,,
9345,SLC22A4,Slc22a4,True,True,SLC22A5,True,True,SLC22A4,SLC22A5,,,
9347,SLC22A7,Slc22a7,True,True,SLC22A7,True,True,SLC22A7,SLC22A7,,,
9348,SLC23A1,Slc23a1,True,True,SLC23A1,True,True,SLC23A1,SLC23A1,,,
9349,SLC23A2,Slc23a2,True,True,SLC23A2,True,True,SLC23A2,SLC23A2,,,
9350,SLC23A3,Slc23a3,True,True,SLC23A3,True,True,SLC23A3,SLC23A3,,,
9351,SLC24A1,Slc24a1,True,True,SLC24A1,True,True,SLC24A1,SLC24A1,,,
9352,SLC24A2,Slc24a2,True,True,SLC24A2,True,True,SLC24A2,SLC24A2,,,
9353,SLC24A3,Slc24a3,True,True,SLC24A3,True,True,SLC24A3,SLC24A3,,,
9354,SLC24A4,Slc24a4,True,True,SLC24A4,True,True,SLC24A4,SLC24A4,,,
9355,SLC24A5,Slc24a5,True,True,SLC24A5,True,True,SLC24A5,SLC24A5,,,
9356,SLC25A1,Slc25a1,True,True,SLC25A1,True,True,SLC25A1,SLC25A1,,,
9357,SLC25A12,Slc25a12,True,True,SLC25A12,True,True,SLC25A12,SLC25A12,,,
9358,SLC25A13,Slc25a13,True,True,SLC25A13,True,True,SLC25A13,SLC25A13,,,
9360,SLC25A15,Slc25a15,True,True,SLC25A15,True,True,SLC25A15,SLC25A15,,,
9361,SLC25A16,Slc25a16,True,True,SLC25A16,True,True,SLC25A16,SLC25A16,,,
9362,SLC25A17,Slc25a17,True,True,SLC25A17,True,True,SLC25A17,SLC25A17,,,
9363,SLC25A19,Slc25a19,True,True,SLC25A19,True,True,SLC25A19,SLC25A19,,,
9364,SLC25A20,Slc25a20,True,True,SLC25A20,True,True,SLC25A20,SLC25A20,,,
9365,SLC25A21,Slc25a21,True,True,SLC25A21,True,True,SLC25A21,SLC25A21,,,
9366,SLC25A22,Slc25a22,True,True,SLC25A22,True,True,SLC25A22,SLC25A22,,,
9367,SLC25A24,Slc25a24,True,True,SLC25A24,True,True,SLC25A24,SLC25A24,,,
9368,SLC25A25,Slc25a25,True,True,SLC25A25,True,True,SLC25A25,SLC25A25,,,
9369,SLC25A26,Slc25a26,True,True,SLC25A26,True,True,SLC25A26,SLC25A26,,,
9370,SLC25A28,Slc25a28,True,True,SLC25A28,True,True,SLC25A28,SLC25A28,,,
9371,SLC25A29,Slc25a29,True,True,SLC25A29,True,True,SLC25A29,SLC25A29,,,
9373,SLC25A30,Slc25a30,True,True,SLC25A30,True,True,SLC25A30,SLC25A30,,,
9374,SLC25A32,Slc25a32,True,True,SLC25A32,True,True,SLC25A32,SLC25A32,,,
9375,SLC25A33,Slc25a33,True,True,SLC25A33,True,True,SLC25A33,SLC25A33,,,
9378,SLC25A37,Slc25a37,True,True,SLC25A37,True,True,SLC25A37,SLC25A37,,,
9379,SLC25A38,Slc25a38,True,True,SLC25A38,True,True,SLC25A38,SLC25A38,,,
9380,SLC25A39,Slc25a39,True,True,SLC25A39,True,True,SLC25A39,SLC25A39,,,
9381,SLC25A4,Slc25a4,True,True,SLC25A4,True,True,SLC25A4,SLC25A4,,,
9382,SLC25A40,Slc25a40,True,True,SLC25A40,True,True,SLC25A40,SLC25A40,,,
9383,SLC25A42,Slc25a42,True,True,SLC25A42,True,True,SLC25A42,SLC25A42,,,
9384,SLC25A43,Slc25a43,True,True,SLC25A43,True,True,SLC25A43,SLC25A43,,,
9385,SLC25A44,Slc25a44,True,True,SLC25A44,True,True,SLC25A44,SLC25A44,,,
9387,SLC25A47,Slc25a47,True,True,SLC25A47,True,True,SLC25A47,SLC25A47,,,
9389,SLC25A5,Slc25a5,True,True,SLC25A5,True,True,SLC25A5,SLC25A5,,,
9390,SLC26A1,Slc26a1,True,True,SLC26A1,True,True,SLC26A1,SLC26A1,,,
9391,SLC26A11,Slc26a11,True,True,SLC26A11,True,True,SLC26A11,SLC26A11,,,
9392,SLC26A2,Slc26a2,True,True,SLC26A2,True,True,SLC26A2,SLC26A2,,,
9393,SLC26A3,Slc26a3,True,True,SLC26A3,True,True,SLC26A3,SLC26A3,,,
9394,SLC26A4,Slc26a4,True,True,SLC26A4,True,True,SLC26A4,SLC26A4,,,
9395,SLC26A5,Slc26a5,True,True,SLC26A5,False,True,SLC26A5,SLC26A5,,,
9396,SLC26A6,Slc26a6,True,True,SLC26A6,True,True,SLC26A6,SLC26A6,,,
9397,SLC26A7,Slc26a7,True,True,SLC26A7,True,True,SLC26A7,SLC26A7,,,
9398,SLC26A8,Slc26a8,True,True,SLC26A8,True,True,SLC26A8,SLC26A8,,,
9399,SLC26A9,Slc26a9,True,True,SLC26A9,True,True,SLC26A9,SLC26A9,,,
9400,SLC27A1,Slc27a1,True,True,SLC27A1,True,True,SLC27A1,SLC27A1,,,
9401,SLC27A3,Slc27a3,True,True,SLC27A3,True,True,SLC27A3,SLC27A3,,,
9402,SLC27A4,Slc27a4,True,True,SLC27A4,True,True,SLC27A4,SLC27A4,,,
9403,SLC27A6,Slc27a6,True,True,SLC27A6,True,True,SLC27A6,SLC27A6,,,
9404,SLC28A3,Slc28a3,True,True,SLC28A3,True,True,SLC28A3,SLC28A3,,,
9406,SLC29A3,Slc29a3,True,True,SLC29A3,True,True,SLC29A3,SLC29A3,,,
9407,SLC29A4,Slc29a4,True,True,SLC29A4,True,True,SLC29A4,SLC29A4,,,
9408,SLC2A1,Slc2a1,True,True,SLC2A1,True,True,SLC2A1,SLC2A1,,,
9409,SLC2A10,Slc2a10,True,True,SLC2A10,True,True,SLC2A10,SLC2A10,,,
9410,SLC2A12,Slc2a12,True,True,SLC2A12,True,True,SLC2A12,SLC2A12,,,
9411,SLC2A13,Slc2a13,True,True,SLC2A13,True,True,SLC2A13,SLC2A13,,,
9412,SLC2A14,Slc2a3,True,True,SLC2A14,False,True,SLC2A3,SLC2A3,,,
9413,SLC2A2,Slc2a2,True,True,SLC2A2,True,True,SLC2A2,SLC2A2,,,
9414,SLC2A5,Slc2a5,True,True,SLC2A5,True,True,SLC2A5,SLC2A5,,,
9415,SLC2A6,Slc2a6,True,True,SLC2A6,True,True,SLC2A6,SLC2A6,,,
9416,SLC2A8,Slc2a8,True,True,SLC2A8,True,True,SLC2A8,SLC2A8,,,
9417,SLC2A9,Slc2a9,True,True,SLC2A9,True,True,SLC2A9,SLC2A9,,,
9418,SLC30A1,Slc30a1,True,True,SLC30A1,True,True,SLC30A1,SLC30A1,,,
9419,SLC30A10,Slc30a10,True,True,SLC30A10,True,True,SLC30A10,SLC30A10,,,
9420,SLC30A2,Slc30a2,True,True,SLC30A2,True,True,SLC30A2,SLC30A2,,,
9421,SLC30A3,Slc30a3,True,True,SLC30A3,True,True,SLC30A3,SLC30A3,,,
9422,SLC30A4,Slc30a4,True,True,SLC30A4,True,True,SLC30A4,SLC30A4,,,
9423,SLC30A5,Slc30a5,True,True,SLC30A5,True,True,SLC30A5,SLC30A5,,,
9424,SLC30A6,Slc30a6,True,True,SLC30A6,True,True,SLC30A6,SLC30A6,,,
9425,SLC30A7,Slc30a7,True,True,SLC30A7,True,True,SLC30A7,SLC30A7,,,
9426,SLC30A8,Slc30a8,True,True,SLC30A8,True,True,SLC30A8,SLC30A8,,,
9429,SLC31A2,Slc31a2,True,True,SLC31A2,True,True,SLC31A2,SLC31A2,,,
9430,SLC32A1,Slc32a1,True,True,SLC32A1,True,True,SLC32A1,SLC32A1,,,
9431,SLC34A1,Slc34a1,True,True,SLC34A1,True,True,SLC34A1,SLC34A1,,,
9432,SLC34A2,Slc34a2,True,True,SLC34A2,True,True,SLC34A2,SLC34A2,,,
9433,SLC35A1,Slc35a1,True,True,SLC35A1,True,True,SLC35A1,SLC35A1,,,
9434,SLC35A3,Slc35a3,True,True,SLC35A3,True,True,SLC35A3,SLC35A3,,,
9435,SLC35B1,Slc35b1,True,True,SLC35B1,True,True,SLC35B1,SLC35B1,,,
9436,SLC35B2,Slc35b2,True,True,SLC35B2,True,True,SLC35B2,SLC35B2,,,
9437,SLC35B3,Slc35b3,True,True,SLC35B3,True,True,SLC35B3,SLC35B3,,,
9438,SLC35B4,Slc35b4,True,True,SLC35B4,True,True,SLC35B4,SLC35B4,,,
9439,SLC35C1,Slc35c1,True,True,SLC35C1,True,True,SLC35C1,SLC35C1,,,
9440,SLC35C2,Slc35c2,True,True,SLC35C2,True,True,SLC35C2,SLC35C2,,,
9442,SLC35D3,Slc35d3,True,True,SLC35D3,True,True,SLC35D3,SLC35D3,,,
9443,SLC35E1,Slc35e1,True,True,SLC35E1,True,True,SLC35E1,SLC35E1,,,
9444,SLC35E3,Slc35e3,True,True,SLC35E3,True,True,SLC35E3,SLC35E3,,,
9445,SLC35E4,Slc35e4,True,True,SLC35E4,True,True,SLC35E4,SLC35E4,,,
9446,SLC35F1,Slc35f1,True,True,SLC35F1,True,True,SLC35F1,SLC35F1,,,
9447,SLC35F2,Slc35f2,True,True,SLC35F2,True,True,SLC35F2,SLC35F2,,,
9449,SLC35F4,Slc35f4,True,True,SLC35F4,True,True,SLC35F4,SLC35F4,,,
9450,SLC35F5,Slc35f5,True,True,SLC35F5,True,True,SLC35F5,SLC35F5,,,
9451,SLC35G1,Slc35g1,True,True,SLC35G1,True,True,SLC35G1,SLC35G1,,,
9452,SLC35G2,Slc35g2,True,True,SLC35G2,True,True,SLC35G2,SLC35G2,,,
9454,SLC36A4,Slc36a4,True,True,SLC36A4,True,True,SLC36A4,SLC36A4,,,
9455,SLC37A1,Slc37a1,True,True,SLC37A1,True,True,SLC37A1,SLC37A1,,,
9456,SLC37A2,Slc37a2,True,True,SLC37A2,True,True,SLC37A2,SLC37A2,,,
9457,SLC37A3,Slc37a3,True,True,SLC37A3,False,True,SLC37A3,SLC37A3,,,
9459,SLC38A1,Slc38a1,True,True,SLC38A1,True,True,SLC38A1,SLC38A1,,,
9460,SLC38A10,Slc38a10,True,True,SLC38A10,True,True,SLC38A10,SLC38A10,,,
9461,SLC38A11,Slc38a11,True,True,SLC38A11,True,True,SLC38A11,SLC38A11,,,
9462,SLC38A2,Slc38a2,True,True,SLC38A2,True,True,SLC38A2,SLC38A2,,,
9463,SLC38A3,Slc38a3,True,True,SLC38A3,True,True,SLC38A3,SLC38A3,,,
9464,SLC38A4,Slc38a4,True,True,SLC38A4,True,True,SLC38A4,SLC38A4,,,
9465,SLC38A6,Slc38a6,True,True,SLC38A6,True,True,SLC38A6,SLC38A6,,,
9466,SLC38A7,Slc38a7,True,True,SLC38A7,True,True,SLC38A7,SLC38A7,,,
9467,SLC38A8,Slc38a8,True,True,SLC38A8,True,True,SLC38A8,SLC38A8,,,
9469,SLC39A10,Slc39a10,True,True,SLC39A10,True,True,SLC39A10,SLC39A10,,,
9470,SLC39A11,Slc39a11,True,True,SLC39A11,True,True,SLC39A11,SLC39A11,,,
9471,SLC39A12,Slc39a12,True,True,SLC39A12,True,True,SLC39A12,SLC39A12,,,
9472,SLC39A13,Slc39a13,True,True,SLC39A13,True,True,SLC39A13,SLC39A13,,,
9473,SLC39A14,Slc39a14,True,True,SLC39A14,True,True,SLC39A14,SLC39A14,,,
9474,SLC39A3,Slc39a3,True,True,SLC39A3,True,True,SLC39A3,SLC39A3,,,
9476,SLC39A8,Slc39a8,True,True,SLC39A8,True,True,SLC39A8,SLC39A8,,,
9477,SLC39A9,Slc39a9,True,True,SLC39A9,True,True,SLC39A9,SLC39A9,,,
9478,SLC3A1,Slc3a1,True,True,SLC3A1,True,True,SLC3A1,SLC3A1,,,
9479,SLC40A1,Slc40a1,True,True,SLC40A1,True,True,SLC40A1,SLC40A1,,,
9481,SLC41A2,Slc41a2,True,True,SLC41A2,True,True,SLC41A2,SLC41A2,,,
9483,SLC43A2,Slc43a2,True,True,SLC43A2,True,True,SLC43A2,SLC43A2,,,
9484,SLC43A3,Slc43a3,True,True,SLC43A3,True,True,SLC43A3,SLC43A3,,,
9485,SLC44A1,Slc44a1,True,True,SLC44A1,True,True,SLC44A1,SLC44A1,,,
9486,SLC44A2,Slc44a2,True,True,SLC44A2,True,True,SLC44A2,SLC44A2,,,
9488,SLC44A5,Slc44a5,True,True,SLC44A5,True,True,SLC44A5,SLC44A5,,,
9489,SLC45A2,Slc45a2,True,True,SLC45A2,True,True,SLC45A2,SLC45A2,,,
9490,SLC45A3,Slc45a3,True,True,SLC45A3,True,True,SLC45A3,SLC45A3,,,
9491,SLC45A4,Slc45a4,True,True,SLC45A4,True,True,SLC45A4,SLC45A4,,,
9492,SLC46A1,Slc46a1,True,True,SLC46A1,True,True,SLC46A1,SLC46A1,,,
9493,SLC46A2,Slc46a2,True,True,SLC46A2,True,True,SLC46A2,SLC46A2,,,
9494,SLC46A3,Slc46a3,True,True,SLC46A3,True,True,SLC46A3,SLC46A3,,,
9495,SLC47A1,Slc47a1,True,True,SLC47A1,False,True,SLC47A1,SLC47A1,,,
9496,SLC48A1,Slc48a1,True,True,SLC48A1,True,True,SLC48A1,SLC48A1,,,
9498,SLC4A1,Slc4a1,True,True,SLC4A1,True,True,SLC4A1,SLC4A1,,,
9499,SLC4A10,Slc4a10,True,True,SLC4A10,True,True,SLC4A10,SLC4A10,,,
9500,SLC4A11,Slc4a11,True,True,SLC4A11,True,True,SLC4A11,SLC4A11,,,
9501,SLC4A1AP,Slc4a1ap,True,True,SLC4A1AP,True,True,SLC4A1AP,SLC4A1AP,,,
9502,SLC4A2,Slc4a2,True,True,SLC4A2,True,True,SLC4A2,SLC4A2,,,
9503,SLC4A3,Slc4a3,True,True,SLC4A3,True,True,SLC4A3,SLC4A3,,,
9504,SLC4A4,Slc4a4,True,True,SLC4A4,True,True,SLC4A4,SLC4A4,,,
9505,SLC4A5,Slc4a5,True,True,SLC4A5,True,True,SLC4A5,SLC4A5,,,
9506,SLC4A7,Slc4a7,True,True,SLC4A7,True,True,SLC4A7,SLC4A7,,,
9507,SLC4A8,Slc4a8,True,True,SLC4A8,True,True,SLC4A8,SLC4A8,,,
9508,SLC4A9,Slc4a9,True,True,SLC4A9,True,True,SLC4A9,SLC4A9,,,
9509,SLC51A,Slc51a,True,True,SLC51A,True,True,SLC51A,SLC51A,,,
9510,SLC52A3,Slc52a3,True,True,SLC52A3,True,True,SLC52A3,SLC52A3,,,
9511,SLC5A1,Slc5a1,True,True,SLC5A1,True,True,SLC5A1,SLC5A1,,,
9512,SLC5A10,Slc5a10,True,True,SLC5A10,True,True,SLC5A10,SLC5A10,,,
9514,SLC5A12,Slc5a12,True,True,SLC5A12,True,True,SLC5A12,SLC5A12,,,
9515,SLC5A5,Slc5a5,True,True,SLC5A5,True,True,SLC5A5,SLC5A5,,,
9516,SLC5A6,Slc5a6,True,True,SLC5A6,True,True,SLC5A6,SLC5A6,,,
9517,SLC5A7,Slc5a7,True,True,SLC5A7,True,True,SLC5A7,SLC5A7,,,
9518,SLC5A8,Slc5a8,True,True,SLC5A8,True,True,SLC5A8,SLC5A8,,,
9519,SLC5A9,Slc5a9,True,True,SLC5A9,True,True,SLC5A9,SLC5A9,,,
9520,SLC6A1,Slc6a1,True,True,SLC6A1,True,True,SLC6A1,SLC6A1,,,
9521,SLC6A11,Slc6a11,True,True,SLC6A11,True,True,SLC6A11,SLC6A11,,,
9522,SLC6A12,Slc6a12,True,True,SLC6A12,True,True,SLC6A12,SLC6A12,,,
9523,SLC6A13,Slc6a13,True,True,SLC6A13,True,True,SLC6A13,SLC6A13,,,
9525,SLC6A17,Slc6a17,True,True,SLC6A17,True,True,SLC6A17,SLC6A17,,,
9526,SLC6A18,Slc6a18,True,True,SLC6A18,True,True,SLC6A18,SLC6A18,,,
9527,SLC6A19,Slc6a19,True,True,SLC6A19,True,True,SLC6A19,SLC6A19,,,
9528,SLC6A2,Slc6a2,True,True,SLC6A2,True,True,SLC6A2,SLC6A2,,,
9531,SLC6A4,Slc6a4,True,True,SLC6A4,True,True,SLC6A4,SLC6A4,,,
9532,SLC6A5,Slc6a5,True,True,SLC6A5,True,True,SLC6A5,SLC6A5,,,
9533,SLC6A6,Slc6a6,True,True,SLC6A6,True,True,SLC6A6,SLC6A6,,,
9534,SLC6A7,Slc6a7,True,True,SLC6A7,True,True,SLC6A7,SLC6A7,,,
9535,SLC6A9,Slc6a9,True,True,SLC6A9,True,True,SLC6A9,SLC6A9,,,
9536,SLC7A1,Slc7a1,True,True,SLC7A1,True,True,SLC7A1,SLC7A1,,,
9537,SLC7A10,Slc7a10,True,True,SLC7A10,True,True,SLC7A10,SLC7A10,,,
9538,SLC7A11,Slc7a11,True,True,SLC7A11,True,True,SLC7A11,SLC7A11,,,
9539,SLC7A14,Slc7a14,True,True,SLC7A14,True,True,SLC7A14,SLC7A14,,,
9540,SLC7A2,Slc7a2,True,True,SLC7A2,True,True,SLC7A2,SLC7A2,,,
9541,SLC7A3,Slc7a3,True,True,SLC7A3,True,True,SLC7A3,SLC7A3,,,
9542,SLC7A4,Slc7a4,True,True,SLC7A4,True,True,SLC7A4,SLC7A4,,,
9544,SLC7A6OS,Slc7a6os,True,True,SLC7A6OS,True,True,SLC7A6OS,SLC7A6OS,,,
9545,SLC7A9,Slc7a9,True,True,SLC7A9,True,True,SLC7A9,SLC7A9,,,
9546,SLC8A1,Slc8a1,True,True,SLC8A1,True,True,SLC8A1,SLC8A1,,,
9547,SLC8A2,Slc8a2,True,True,SLC8A2,True,True,SLC8A2,SLC8A2,,,
9548,SLC8A3,Slc8a3,True,True,SLC8A3,True,True,SLC8A3,SLC8A3,,,
9551,SLC9A3,Slc9a3,True,True,SLC9A3,True,True,SLC9A3,SLC9A3,,,
9553,SLC9A3R2,Slc9a3r2,True,True,SLC9A3R2,True,True,SLC9A3R2,SLC9A3R2,,,
9554,SLC9A4,Slc9a4,True,True,SLC9A4,False,True,SLC9A4,SLC9A4,,,
9555,SLC9A5,Slc9a5,True,True,SLC9A5,True,True,SLC9A5,SLC9A5,,,
9556,SLC9A6,Slc9a6,True,True,SLC9A6,True,True,SLC9A6,SLC9A6,,,
9557,SLC9A7,Slc9a7,True,True,SLC9A7,True,True,SLC9A7,SLC9A7,,,
9558,SLC9A8,Slc9a8,True,True,SLC9A8,True,True,SLC9A8,SLC9A8,,,
9559,SLC9A9,Slc9a9,True,True,SLC9A9,True,True,SLC9A9,SLC9A9,,,
